,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
449,LosArticulistas,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/o5D6lyWJnS",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
450,SansMarcuello,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Prov. De Barcelona.,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
451,GrandesMedios,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/BtWsJslHl6",False,"Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
452,UltraTextual,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/RHWAlJ0Y0B",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
453,LaCronologia,,"💡 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/7MzFit9rF6",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
454,neo guillotina,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
455,abceconomia,,📢#ABCrecomienda: El envejecimiento restará 6.500 euros a la renta per cápita de los españoles hasta 2050 https://t.co/zvJ1mgeIXH,False,,ABCrecomienda El envejecimiento restará 6500 euros a la renta per cápita de los españoles hasta 2050,0.0
456,CruzRojaVLC,CruzRojaEsp,"Voluntarios y mayores de @cruzrojaesp celebran hoy en #Valencia la llegada de la #Navidad #PersonasMayores #Soledad #Invierno
https://t.co/HZv5dQlGbl https://t.co/OZyLjZ9u4F",False,"Valencia, España",Voluntarios y mayores de  celebran hoy en Valencia la llegada de la Navidad PersonasMayores Soledad Invierno,-0.4215
457,AsclepioA,YahooFinanzas,El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/PKw9iSMWP2 vía @YahooFinanzas,False,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vía,0.0
458,ProEditores,,🔰 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/vpnzv0i9GS,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
459,karrellan,,El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 | Economía | EL PAÍS https://t.co/YJFy0ckjEA,False,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  Economía  EL PAÍS,0.0
460,TuiterPro,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/REdt0GeWR5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
461,esteticalolamar,,"ESPECIAL EVENTOS SOCIALES;

INDIBA Si quieres retrasar el envejecimiento de una forma muy natural y segura, es el mejor tratamiento, una sesión te asegura el mejor efecto lifting,
Imagínate un tratamiento de continuidad ¡asombroso!

https://t.co/76NOvRrR9F https://t.co/crkvwzVTTu",False,968850791 MURCIA,"ESPECIAL EVENTOS SOCIALES

INDIBA Si quieres retrasar el envejecimiento de una forma muy natural y segura es el mejor tratamiento una sesión te asegura el mejor efecto lifting
Imagínate un tratamiento de continuidad ¡asombroso",0.9706
462,Vicky03697861,CruzRojAlbacete,"RT @CruzRojAlbacete: ¿Juan o Juanito? Elimina la costumbre de infantilizar a las personas mayores, tratarles como niños no es #BuenTrato.
#…",True,"Arganda del Rey, España","¿Juan o Juanito Elimina la costumbre de infantilizar a las personas mayores tratarles como niños no es BuenTrato
…",0.0
463,AnaMari72935284,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,"Bilbao, Bizkaia, Baskeland",El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
464,inesrobredo,"rdomenechv, BancoDeEspana","RT @rdomenechv: Envejecimiento y pensiones, por O. Arce @BancoDeEspana 

El escenario demográfico demanda reformas de calado para reforzar…",True,España,"Envejecimiento y pensiones por O Arce  

El escenario demográfico demanda reformas de calado para reforzar…",-0.128
465,Carmen000Carmen,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,Madrid.,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
466,AnkerJespersen,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
467,sumalen59,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,Valencia,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
468,mvattuonem,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Bolivia,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
469,Trejo938g,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
470,Munideporte,CIBER OBN,"Investigadores del @CIBER_OBN han realizado un estudio en el que se señala que mantener una dieta saludable puede ralentizar el envejecimiento celular. Recomiendan seguir los patrones de la dieta mediterránea. https://t.co/pXfjRjdFI4
 #Munideporte #deporte #salud https://t.co/dehIKnb6FU",False,,"Investigadores del  han realizado un estudio en el que se señala que mantener una dieta saludable puede ralentizar el envejecimiento celular Recomiendan seguir los patrones de la dieta mediterránea 
 Munideporte deporte salud",0.5423
471,AreaEditorial,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/qa5oBCTSia,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
472,htejon,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
473,jaumetrullas,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,venezuela,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
474,mjmedinaramos,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
475,PPaytosalamanca,aytoSalamanca,"🎄 La programación navideña del @aytoSalamanca llega a todos, también a nuestros #mayores.

🧓 Fomentamos el envejecimiento activo a través de una amplia oferta de actividades y talleres.

https://t.co/GKI8PgJxhH https://t.co/KpCD2aJVdg",False,"Salamanca, España","La programación navideña del  llega a todos también a nuestros mayores

 Fomentamos el envejecimiento activo a través de una amplia oferta de actividades y talleres",0.6486
476,UGT Leon,cyl fica,"RT @cyl_fica: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050
https://t.co/lJQRnbqnuH",True,Reino de León,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050,0.0
477,LibertoPalauSer,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,MAS ALLA DE LOS AGUJEROS NEGRO,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
478,mujercantabria,FirenzeComunica,RT @FirenzeComunica: 📌 Esta tarde comienzan las I Jornadas Mujer y Envejecimiento en Cantabria organizadas por #UNATE y Fundación PEM. Maña…,True,Calle Bonifaz 16. ,Esta tarde comienzan las I Jornadas Mujer y Envejecimiento en Cantabria organizadas por UNATE y Fundación PEM Maña…,0.0
479,SuperTrinos,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/wqMODr95vt",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
480,Esther Cat3005,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
481,DabitxoPiston,DiabloNavarra,"Que la directora de @DiabloNavarra hable de envejecimiento, cuando todos sus redactores escriben para personas de 70 años, tiene su ironía https://t.co/9YbnHmNrT6",False,Euskal Herriko hiriburuan,Que la directora de  hable de envejecimiento cuando todos sus redactores escriben para personas de 70 años tiene su ironía,-0.0516
482,Ramon12545588,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
483,jrblanco11,GeSIDA,"RT @GeSIDA: En la era del envejecimiento, la multimorbilidad y la polifarmacia, las interacciones entre tratamientos son inevitables. Lo im…",True,,En la era del envejecimiento la multimorbilidad y la polifarmacia las interacciones entre tratamientos son inevitables Lo im…,0.0
484,TuendocrinoSEEN,,"Debate sobre los beneficios del #ayunointermitente: se ha convertido en la dieta de moda sin suficiente evidencia científica. Además de en pérdida de peso, se está analizando su efecto en longevidad y prevención. En Diario médico se habla del tema:
https://t.co/73SSgNe4Ba https://t.co/rtrGb12LC2",False,,Debate sobre los beneficios del ayunointermitente se ha convertido en la dieta de moda sin suficiente evidencia científica Además de en pérdida de peso se está analizando su efecto en longevidad y prevención En Diario médico se habla del tema,0.296
485,LaRedRevela,,⚠️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/exHPYGitj8,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
486,DebesLeerlo,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/khu9vwCtRv",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
487,jancarlolh,velvet bet,RT @velvet_bet: Te esperamos el domingo en el Bazar Navideño de #PersonasMayores de la #CDMX Compra productos elaborados por ellas y apoya…,True,,Te esperamos el domingo en el Bazar Navideño de PersonasMayores de la CDMX Compra productos elaborados por ellas y apoya…,0.0
488,Tuitores,,"🔰 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/KCjIMO8Lbs",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
489,gamaldonadov,InnovandoUdeC,RT @InnovandoUdeC: Acompáñanos mañana en la ceremonia de certificación del curso de #AlfabetizaciónDigital para #personasMayores. Como resu…,True,"Talcahuano, Chile",Acompáñanos mañana en la ceremonia de certificación del curso de AlfabetizaciónDigital para personasMayores Como resu…,0.296
490,Nathavelasquez1,InnovandoUdeC,RT @InnovandoUdeC: Acompáñanos mañana en la ceremonia de certificación del curso de #AlfabetizaciónDigital para #personasMayores. Como resu…,True,,Acompáñanos mañana en la ceremonia de certificación del curso de AlfabetizaciónDigital para personasMayores Como resu…,0.296
491,GacetaMadrid,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/Oso1x01vgw",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
492,ETapujos,,"cómo la tecnología mejoraría el Pib percápita , sociedad envejecida https://t.co/zAdzEve9cY",False,Spain,cómo la tecnología mejoraría el Pib percápita  sociedad envejecida,0.4404
493,Lecturas24H,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/NoBIjdlDea",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
494,InfoApuntes,,💡 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/8DOjQScPVN,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
495,miryamce,miryamce,RT @miryamce: Tuit: envejecimiento súbito! https://t.co/s1v9WUvbPX,True,,Tuit envejecimiento súbito,0.0
496,Difusion365,,🔰 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/oqlDfGGPR9,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
497,ArzeLuisFer,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Bolivia,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
498,ErnestRosello,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Barcelona - Coma-ruga,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
499,CCOOsiSEpuede,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"Madrid, España",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
500,RedAmigableEdad,GrandesAmigos  ,RT @GrandesAmigos__: Que una persona mayor pueda seguir ejerciendo sus derechos a veces pende de un simple ascensor. O de una urbanización…,True,,Que una persona mayor pueda seguir ejerciendo sus derechos a veces pende de un simple ascensor O de una urbanización…,0.0
501,SAPMuntanya,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Barcelona,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
502,EEstarlich,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
503, emiliaperez ,"EFEnoticias, elpais economia",El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/5eJh5clbO2 informa @EFEnoticias vía @elpais_economia,False,Madrid,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  informa  vía,0.0
504,CommuManag,elmejoraloeweb,"RT @elmejoraloeweb: TÓNICO ANTIEDAD SUAVE👱‍♀️💚
Echa un vistazo⏩ https://t.co/Dp7q33QeWq⏪

⚜️⚜️⚜️

✅Para pieles secas y sensibles
🌼Previene…",True,,"TÓNICO ANTIEDAD SUAVE
Echa un vistazo ⏪



Para pieles secas y sensibles
Previene…",0.0
505,AreaEditorial,,🔰 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/C9H7O3UtHq,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
506,RedAmigableEdad,Imserso,RT @Imserso: ✅ Ayer se celebró en la sede central del #Imserso la reunión del Pleno del Consejo Estatal de las #PersonasMayores presidido p…,True,,Ayer se celebró en la sede central del Imserso la reunión del Pleno del Consejo Estatal de las PersonasMayores presidido p…,0.0
507,CoordiAturats,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Baix Llobregat ,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
508,IsCarwin,YoSoyFitness es,"RT @YoSoyFitness_es: El mango retarda el envejecimiento de la piel. La hidrata y mantiene suave (vitaminas A, B y C)",True,"Barquisimeto, Venezuela",El mango retarda el envejecimiento de la piel La hidrata y mantiene suave vitaminas A B y C,0.0
509,GiraInformativa,,"⚠️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/v38u5983pX",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
510,manelrawal,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,Raval (Barcelona),El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
511,En Berni,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
512,laboralink,elpais economia,El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/53SQzvbluK vía @elpais_economia,False,"Alicante, España",El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vía,0.0
513,NorienMajere,AitorIErana,"RT @AitorIErana: Los bollos de nocilla y el ""otro plato que no me comes nada"", la fuente de la longevidad https://t.co/K8yGmf0Blf",True,,Los bollos de nocilla y el otro plato que no me comes nada la fuente de la longevidad,0.0
514,DatoAlMinuto,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/iCvu3ZA7rr,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
515,Marta Borruel,DiariodeNavarra,"Acompañando a @DiariodeNavarra en su evento anual de #MarcaNavarra. Su directora #InesArtajo habla de los desafíos a los que nos enfrentamos: la transformación tecnológica, el envejecimiento,  la despoblación y apela a la responsabilidad de todos. https://t.co/Ge0TpsNiM1",False,Pamplona,Acompañando a  en su evento anual de MarcaNavarra Su directora InesArtajo habla de los desafíos a los que nos enfrentamos la transformación tecnológica el envejecimiento  la despoblación y apela a la responsabilidad de todos,0.0772
516,IvnFernndezPer1,,"Los datos de envejecimiento de la población, son DEMOLEDORES,  una vez comprobado que vais a esterminar nuestra especie,  cual es el plan..🤔😡😡🤔",False,"Asturias, Principado de Asturi",Los datos de envejecimiento de la población son DEMOLEDORES  una vez comprobado que vais a esterminar nuestra especie  cual es el plan,-0.7213
517,RockNdroga,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
518,MayoresUDP,,"Compartiendo nuestro compromiso con la mejora de la calidad de vida de todas las personas, especialmente de las #PersonasMayores, cerramos el 2019 con la XLIV Jornada sobre Malos Tratos y Abusos a Personas Mayores en Alicante ¡Inscríbete! 👉https://t.co/4VylIEyawF https://t.co/4kBNHP4wcX",False,Madrid,Compartiendo nuestro compromiso con la mejora de la calidad de vida de todas las personas especialmente de las PersonasMayores cerramos el 2019 con la XLIV Jornada sobre Malos Tratos y Abusos a Personas Mayores en Alicante ¡Inscríbete,0.4588
519,AnaMontoroRomer,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
520,Asier29404080,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
521,AHORAHONRA,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,España,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
522,LaRedRevela,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/exHPYGitj8,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
523,rusosnith,mis2centavos,@mis2centavos que le apliquen el algoritmo de envejecimiento a la foto si te quieren encontrar...,False,"Buenos Aires, Arg.",que le apliquen el algoritmo de envejecimiento a la foto si te quieren encontrar,0.0772
524,JHebert36,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,"-17.840652,-63.242042",Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
525,06Paola15,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
526,miquelterrassa,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,roses - catalonia,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
527,MarchFuste,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"Barcelona, Espanya",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
528,asocolderma,,¿Quieres evitar el envejecimiento prematuro? https://t.co/s3p9mh1vER https://t.co/F4OjIZLsf2,False,,¿Quieres evitar el envejecimiento prematuro,-0.2263
529,ElisaHerasm,RafaelRuiz1957,"RT @RafaelRuiz1957: La emergencia del planeta es el envejecimiento de la población. 

Y esto se empeora con la Agenda de aborto e Ideología…",True,"Santo Domingo, Dominican Repub","La emergencia del planeta es el envejecimiento de la población 

Y esto se empeora con la Agenda de aborto e Ideología…",-0.7371
530,lisla21,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,Bolivia,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
531,FornosMar,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
532,camaradezamora,abceconomia,"El envejecimiento restará 6.500 euros a la renta per cápita de los españoles hasta 2050.
El crecimiento del PIB per cápita de España se reducirá en 3.409 euros hasta 2040 por el envejecimiento de la población.
vía @abceconomia
https://t.co/TnrhMHq9Xc",False,Zamora,"El envejecimiento restará 6500 euros a la renta per cápita de los españoles hasta 2050
El crecimiento del PIB per cápita de España se reducirá en 3409 euros hasta 2040 por el envejecimiento de la población
vía",0.3818
533,Gonzalvojordi,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,hugh.c cvvvh,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
534,MultiGaceta,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/S94Ptxj4nO,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
535,republicano 71,GeSIDA,"RT @GeSIDA: En la era del envejecimiento, la multimorbilidad y la polifarmacia, las interacciones entre tratamientos son inevitables. Lo im…",True,Barcelona,En la era del envejecimiento la multimorbilidad y la polifarmacia las interacciones entre tratamientos son inevitables Lo im…,0.0
536,La Excusa ,,☀️ Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/xYgFgcBCeA,False,España,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
537,agustinsmv,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"Gijón, Asturias , España",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
538,Enteremonos,,"💡 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/W2LLAhIA72",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
539,paulvargasonco,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,Ecuador,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
540,Eupharlaw,ElGlobalEs,"Sí, en España la obesidad y el tabaquismo puede acabar con el liderazgo en longevidad en 2040, como indicaba THE LANCET, desbancando a Japón. Vía @ElGlobalEs https://t.co/70vlKjG1xu #Salud #Tabaquismo #Obesidad #FelizPuente #Eupharlaw",False,Madrid,Sí en España la obesidad y el tabaquismo puede acabar con el liderazgo en longevidad en 2040 como indicaba THE LANCET desbancando a Japón Vía   Salud Tabaquismo Obesidad FelizPuente Eupharlaw,0.4019
541,ElIlustrativo,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/b9pTey12Yb",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
542,RadarEdward,,📌 ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/RkMbk3XnOC,False,,¿Cuál es el secreto de la longevidad de las tortugas,0.0
543,vaavuimhiposo,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
544,noahpau,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,CATALUNYA,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
545,jgibal,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"Schwerzenbach, Schweiz",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
546,IFPSRoger,,"Dra.Olga Cuevas  está haciendo una impresionante ponencia sobre Alimentación y ejercicio para retrasar el envejecimiento de los huesos dentro de les “II jornades técniques de @ifpsrogerdelluria “ @biblioteques_bcn #bbcnjaumefuster 
#envejecimientoactivo #ejerciciopersonasmayores https://t.co/kO55bGsD9G",False,"C/Mare de Deu del Coll, 40.","DraOlga Cuevas  está haciendo una impresionante ponencia sobre Alimentación y ejercicio para retrasar el envejecimiento de los huesos dentro de les “II jornades técniques de  “  bbcnjaumefuster 
envejecimientoactivo ejerciciopersonasmayores",0.4215
547,MelindaCatalan,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,Ibiza,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
