,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
549,luisfcocabezas,conviteac,"RT @conviteac: Queremos que las #PersonasMayores en Venezuela, puedan acceder a la Ayuda Humanitaria con dignidad y seguridad. Las mujeres…",True,Venezuela,Queremos que las PersonasMayores en Venezuela puedan acceder a la Ayuda Humanitaria con dignidad y seguridad Las mujeres…,0.7003
550,elimariper,conviteac,"RT @conviteac: Queremos que las #PersonasMayores en Venezuela, puedan acceder a la Ayuda Humanitaria con dignidad y seguridad. Las mujeres…",True,,Queremos que las PersonasMayores en Venezuela puedan acceder a la Ayuda Humanitaria con dignidad y seguridad Las mujeres…,0.7003
551,Aires Armonicos,Betoluque1066,"RT @Betoluque1066: El envejecimiento no es continuo, sino por saltos https://t.co/acjsKCkPOP",True,"Buenos Aires, Argentina",El envejecimiento no es continuo sino por saltos,0.0
552,Betoluque1066,,"El envejecimiento no es continuo, sino por saltos https://t.co/acjsKCkPOP",False,"Posadas, Argentina",El envejecimiento no es continuo sino por saltos,0.0
553,Xiogua,conviteac,"RT @conviteac: Queremos que las #PersonasMayores en Venezuela, puedan acceder a la Ayuda Humanitaria con dignidad y seguridad. Las mujeres…",True,,Queremos que las PersonasMayores en Venezuela puedan acceder a la Ayuda Humanitaria con dignidad y seguridad Las mujeres…,0.7003
554,InterDifusion,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/om7ZxdPw9v",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
555,conviteac,HelpAge,"Queremos que las #PersonasMayores en Venezuela, puedan acceder a la Ayuda Humanitaria con dignidad y seguridad. Las mujeres y los hombres mayores no son inherentemente vulnerables a los desastres.

#ConviteDenuncia
@HelpAge",False,Caracas,"Queremos que las PersonasMayores en Venezuela puedan acceder a la Ayuda Humanitaria con dignidad y seguridad Las mujeres y los hombres mayores no son inherentemente vulnerables a los desastres

ConviteDenuncia",0.434
556,JordiCostaPuig,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
557,CandeleroCiego,,🔔 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/CnyaNZGspe,False,España,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
558,rrosario diaz,,"Nivel de envejecimiento:cocino según la hora del noticiero para el almuerzo y para la cena según la novela.
60 años,mínimo 🤦🏼‍♀️🤦🏼‍♀️",False,Tandil,"Nivel de envejecimientococino según la hora del noticiero para el almuerzo y para la cena según la novela
60 añosmínimo",0.3182
559,INAPAM,,"Jugar videojuegos no sólo es para los niños y jóvenes, también las #PersonasMayores pueden jugarlos, conoce algunos de sus beneficios: ⬇ https://t.co/2fanRlHYzG",False,México,Jugar videojuegos no sólo es para los niños y jóvenes también las PersonasMayores pueden jugarlos conoce algunos de sus beneficios,0.7003
560,apoyoencasa,infosalus com,"Los médicos rehabilitadores alertan de una ""crisis inminente de discapacidad"" por el envejecimiento https://t.co/RnbhMSM8xY vía @infosalus_com",False,"Bilbao, España",Los médicos rehabilitadores alertan de una crisis inminente de discapacidad por el envejecimiento  vía,-0.6705
561,mrwhitepatch,,Confirmado: viajar a la velocidad de la luz retrasa el envejecimiento https://t.co/mKISsMxfZs https://t.co/o0CgqAn323,False,Quezon City,Confirmado viajar a la velocidad de la luz retrasa el envejecimiento,0.0
562,NeoInformes,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/Ng0dpMknfa",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
563,tavo herreraTF,,Confirmado: viajar a la velocidad de la luz retrasa el envejecimiento https://t.co/Qgq8rBzfLQ https://t.co/ulOS8YitSm,False,,Confirmado viajar a la velocidad de la luz retrasa el envejecimiento,0.0
564,minvill,"ramonsune, geay juliette, LaVanguardia","RT @ramonsune: Un país de centenarios. Cerca de 2.000 catalanes han cumplido los 100 años. Por @geay_juliette
@LaVanguardia

https://t.co/U…",True,La Rambla Barcelona Catalunya.,"Un país de centenarios Cerca de 2000 catalanes han cumplido los 100 años Por 


…",0.0
565,ElIlustrativo,,🔰 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/d3zxmG42Qt,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
566,CLICMODO,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/rMElfU53uc,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
567,viajandoperdido,,Confirmado: viajar a la velocidad de la luz retrasa el envejecimiento https://t.co/5aWpzeZn3h,False,España,Confirmado viajar a la velocidad de la luz retrasa el envejecimiento,0.0
568,UltraTextual,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/1LIlZIB5Kc,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
569,arriolaernesto2,mararico651,"RT @mararico651: El consumo de chocolate y vino , atrasaría notoriamente el envejecimiento . Sacrificio cero https://t.co/bZrpWDKqNR",True,Uruguay,El consumo de chocolate y vino  atrasaría notoriamente el envejecimiento  Sacrificio cero,0.2732
570,NotaVeraz,,🔰 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/xozXPmVQU2,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
571,GrandesMedios,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/BtWsJslHl6",False,"Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
572,enriquecalvoA,vemperiale,"RT @vemperiale: Inmunosenescencia, con la Dra. Valor: 
👵👴 Concepto de ""inflammaging""
Ojo con las similitudes entre nuestras enfermedades in…",True,madrid,"Inmunosenescencia con la Dra Valor 
 Concepto de inflammaging
Ojo con las similitudes entre nuestras enfermedades in…",0.34
573,HHSanRoque,"ElEspejoCanario, HHSanRoque","RT @ElEspejoCanario: 📻 La #dermatología estética: retrasar el #envejecimiento de forma no invasiva
#piel @HHSanRoque

https://t.co/9HIJjlDE…",True,Islas Canarias,"La dermatología estética retrasar el envejecimiento de forma no invasiva
piel 

…",0.0
574,guadalupem64,velvet bet,RT @velvet_bet: Al final de la pastorela #PersonasMayores del #CASSA #INED Tercera Edad en Movimiento de Magdalena Contreras disfrutaron mú…,True,,Al final de la pastorela PersonasMayores del CASSA INED Tercera Edad en Movimiento de Magdalena Contreras disfrutaron mú…,0.5106
575,LosArticulistas,,⚠️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/3h8GyLkL0i,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
576,Drvaliente,CMayoresFelices,"RT @CMayoresFelices: Es preciso unificar los servicios sanitarios, sociales, farmacéuticos y residenciales en la atención a los #mayores co…",True,Comunidad Europea,Es preciso unificar los servicios sanitarios sociales farmacéuticos y residenciales en la atención a los mayores co…,0.4939
577,DrStran51,"Morricana, pedronicolasm",RT @Morricana: @pedronicolasm Hay dato conocido acerca de la longevidad de una canaria? Pura curiosidad.,True,"Murcia, España",Hay dato conocido acerca de la longevidad de una canaria Pura curiosidad,0.0
578,Postematico,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/n7df6ZGfTR",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
579,AMAT VIDAL,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,CASTANYET-CATALUNYA,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
580,mirtha556657,conviteac,RT @conviteac: La respuesta humanitaria debe ser inclusiva: las #PersonasMayores en Venezuela no tienen ningún tipo de garantías que les re…,True,Venezuela,La respuesta humanitaria debe ser inclusiva las PersonasMayores en Venezuela no tienen ningún tipo de garantías que les re…,0.0
581,TecNovedosos,,"💡 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/s3jUnseAYl",False,España,Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
582,PumaSoyYo1,velvet bet,RT @velvet_bet: Te esperamos el domingo en el Bazar Navideño de #PersonasMayores de la #CDMX Compra productos elaborados por ellas y apoya…,True,,Te esperamos el domingo en el Bazar Navideño de PersonasMayores de la CDMX Compra productos elaborados por ellas y apoya…,0.0
583,edmztr,RafaelRuiz1957,RT @RafaelRuiz1957: El gran desafío es el envejecimiento de la población a causa del aborto. La cumbre de Nairobi ha impuesto una Agenda Ab…,True, 🥀 El Rosedal  🥀,El gran desafío es el envejecimiento de la población a causa del aborto La cumbre de Nairobi ha impuesto una Agenda Ab…,0.0
584,StarkGregorio,conviteac,RT @conviteac: La respuesta humanitaria debe ser inclusiva: las #PersonasMayores en Venezuela no tienen ningún tipo de garantías que les re…,True,"Valencia, Venezuela",La respuesta humanitaria debe ser inclusiva las PersonasMayores en Venezuela no tienen ningún tipo de garantías que les re…,0.0
585,Enteremonos,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/pw3oAnZLpM",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
586,ManuduManuel,LaPorres,RT @LaPorres: #Alzheimer #cuidadores #excuidadores #demencias #envejecimiento #ageing #PersonasMayores #NuevaLongevidad    #SomosAlzheimerU…,True,,Alzheimer cuidadores excuidadores demencias envejecimiento ageing PersonasMayores NuevaLongevidad    SomosAlzheimerU…,0.0
587,DonSinoptico,,⚠️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/2qsKuz3nJu,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
588,Informedios,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/dN7VuNwxt5",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
589,Fabi46113796,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,,Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
590,AyardeAguilar,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,Cuba,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
591,Roci AS27,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
592,yovotovalores,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,"Community of Madrid, Spain","Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
593,Josepm48579968,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"Manresa, Barcelona",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
594,conviteac,,"La respuesta humanitaria debe ser inclusiva: las #PersonasMayores en Venezuela no tienen ningún tipo de garantías que les respete su Derecho a la Salud.

¿Cuáles son las necesidades de este grupo vulnerable? Ingresa a https://t.co/viIWtmOVgo https://t.co/6zxxkORcri",False,Caracas,"La respuesta humanitaria debe ser inclusiva las PersonasMayores en Venezuela no tienen ningún tipo de garantías que les respete su Derecho a la Salud

¿Cuáles son las necesidades de este grupo vulnerable Ingresa a",0.2441
595,TecNovedosos,,"💡 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/9jNOuCM1kb",False,España,Discapacidad ¿el precio por vivir más Envejecimiento,0.0
596,Arturogtzt,JoseAntonioLo06,RT @JoseAntonioLo06: Estudios demuestran que la falta de Helicóptero causa envejecimiento prematuro. Seguiremos informando. #EvoGraciasPorL…,True,"CdMx, Monterrey, Cuernavaca",Estudios demuestran que la falta de Helicóptero causa envejecimiento prematuro Seguiremos informando EvoGraciasPorL…,-0.3182
597,anarkolandia,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
598,Postematico,,"🔰 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/ndcrsUKnK5",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
599,Abigarrante,,📌 ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/HVHwhnVbzq,False,Galicia / Madrid / Valencia,¿Cuál es el secreto de la longevidad de las tortugas,0.0
600,TuiterPro,,⚠️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/tnjrOuxvqF,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
601,InterDifusion,,⚠️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/qbhVl9eESP,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
602,xHlNATA,,"+ participase de aquél encuentro, mas eso no quitaba la longevidad del mismo, que se mantuvo así hasta quedarse sin aire. Claro que, durante ese corto periodo, él tendría libre acceso a tocarle si así lo deseaba.",False,؂Ｌｅｗｄｅｓｔ Ｗｏｍａｎ؂ ,participase de aquél encuentro mas eso no quitaba la longevidad del mismo que se mantuvo así hasta quedarse sin aire Claro que durante ese corto periodo él tendría libre acceso a tocarle si así lo deseaba,0.8338
603,Picapedrer2,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
604,xavier rossell,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
605,GiraInformativa,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/3XlNzW0GMx",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
606,guifre2053,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,"Sabadell, Vallès, Catalunya",El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
607,dravalgg,Geriatriamexico,"RT @Geriatriamexico: Tener una buena salud ayuda a las #PersonasMayores a asegurar su independencia, seguridad y productividad continua a l…",True,,Tener una buena salud ayuda a las PersonasMayores a asegurar su independencia seguridad y productividad continua a l…,0.872
608,Ainhomoon,,"Yo digo: ""la sordera ya no es cosa del envejecimiento"". Iba a decir otra cosa, pero no quiero que me apedree nadie, así que de momento podéis disfrutar de mi silencio. https://t.co/V2JYvJM8N2",False,"Valencia, España",Yo digo la sordera ya no es cosa del envejecimiento Iba a decir otra cosa pero no quiero que me apedree nadie así que de momento podéis disfrutar de mi silencio,0.6081
609,SeveZubiri,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
610,Reportes24H,,💡 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/Sdsk5h32HS,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
611,bisturitx,RafaelRuiz1957,RT @RafaelRuiz1957: El gran desafío es el envejecimiento de la población a causa del aborto. La cumbre de Nairobi ha impuesto una Agenda Ab…,True,San Andres Tuxtla,El gran desafío es el envejecimiento de la población a causa del aborto La cumbre de Nairobi ha impuesto una Agenda Ab…,0.0
612,InfoLecturas,,"💡 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/UoPiDDlAxD",False,"Valencia, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
613, newspaperboys ,,☀️ Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/vzxbCTR1If,False,España,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
614,chusvar,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
615,Marigarme,RafaelRuiz1957,RT @RafaelRuiz1957: El gran desafío es el envejecimiento de la población a causa del aborto. La cumbre de Nairobi ha impuesto una Agenda Ab…,True,Venezuela,El gran desafío es el envejecimiento de la población a causa del aborto La cumbre de Nairobi ha impuesto una Agenda Ab…,0.0
616,DraAnaTorrealba,,"Puedes desear un bronceado espectacular, pero debes saber que exponerse al sol sin protección es un factor de riesgo para cáncer de piel y propicia el envejecimiento prematuro",False,Caracas-Venezuela,Puedes desear un bronceado espectacular pero debes saber que exponerse al sol sin protección es un factor de riesgo para cáncer de piel y propicia el envejecimiento prematuro,-0.6936
617,Miggs Ibarra,mitokondriac,"@mitokondriac No te olvides del Glutatión, el mayor antioxidante y antiinflamatorio, de producción intracelular. Pero que desgraciadamente su producción decae después de los 20's (edad en que el cuerpo humano comienza el proceso de envejecimiento).",False,Jocotepec. Jal.,No te olvides del Glutatión el mayor antioxidante y antiinflamatorio de producción intracelular Pero que desgraciadamente su producción decae después de los 20s edad en que el cuerpo humano comienza el proceso de envejecimiento,-0.1862
618,Datos365,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/ieEdYzBqm7",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
619,RafaelRuiz1957,,"El gran desafío es el envejecimiento de la población a causa del aborto. La cumbre de Nairobi ha impuesto una Agenda Abortista.

La ONU NO TIENE CREDIBILIDAD para liderar el cambio climático. La ONU utiliza el cambio climático como herramienta para imponer sus ideologías. https://t.co/8qgTlCEiXN",False,"Madrid, Spain","El gran desafío es el envejecimiento de la población a causa del aborto La cumbre de Nairobi ha impuesto una Agenda Abortista

La ONU NO TIENE CREDIBILIDAD para liderar el cambio climático La ONU utiliza el cambio climático como herramienta para imponer sus ideologías",-0.6289
620,Zientzia,DrJAVillegas,"RT @DrJAVillegas: El uso de senolíticos, fármacos citotóxicos con especificidad para las células senescentes, puede eliminar las células se…",True,País Vasco,El uso de senolíticos fármacos citotóxicos con especificidad para las células senescentes puede eliminar las células se…,0.0
621,Santi 040662,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
622,ManuduManuel,ana apiecar,RT @ana_apiecar: “La autonomía – cuánto control tienen las personas sobre sus propias vidas y las oportunidades para tener una plena partic…,True,,“La autonomía – cuánto control tienen las personas sobre sus propias vidas y las oportunidades para tener una plena partic…,0.3818
623,RafaelRuiz1957,"RafaelRuiz1957, ONU es, antonioguterres, Space Station, astro luca","RT @RafaelRuiz1957: @ONU_es @antonioguterres @Space_Station @astro_luca Efectivamente, nosotros somos lo más frágil. 

Si hay una emergenci…",True,"Madrid, Spain","Efectivamente nosotros somos lo más frágil 

Si hay una emergenci…",0.4404
624,RafaelRuiz1957,"ONU es, antonioguterres, Space Station, astro luca","@ONU_es @antonioguterres @Space_Station @astro_luca Efectivamente, nosotros somos lo más frágil. 

Si hay una emergencia mundial es el envejecimiento de la población provocado por el aborto. 

1600 millones de personas han muerto a causa del aborto

La cumbre de NAIROBI del 13 de noviembre 2019 ha impuesto una Agenda Abortista https://t.co/mvzPxJP24c",False,"Madrid, Spain","Efectivamente nosotros somos lo más frágil 

Si hay una emergencia mundial es el envejecimiento de la población provocado por el aborto 

1600 millones de personas han muerto a causa del aborto

La cumbre de NAIROBI del 13 de noviembre 2019 ha impuesto una Agenda Abortista",-0.5574
625,johann versosa,"DeporteEc, Deporte CZ2","RT @DeporteEc: Junto a instructores de la Coordinación @Deporte_CZ2, adultos mayores de Napo realizan actividades físicas rítmicas y recrea…",True,Coca,Junto a instructores de la Coordinación  adultos mayores de Napo realizan actividades físicas rítmicas y recrea…,0.0
626,RafaelRuiz1957,,"Efectivamente, nosotros somos lo más frágil. Si hay una emergencia mundial es el envejecimiento de la población provocado por el aborto. 

1600 millones de personas han muerto a causa del aborto

La cumbre de NAIROBI del 13 de noviembre 2019 ha impuesto una Agenda Abortista https://t.co/hWR4gQoKmN",False,"Madrid, Spain","Efectivamente nosotros somos lo más frágil Si hay una emergencia mundial es el envejecimiento de la población provocado por el aborto 

1600 millones de personas han muerto a causa del aborto

La cumbre de NAIROBI del 13 de noviembre 2019 ha impuesto una Agenda Abortista",-0.7579
627,pepebravoc,elpais economia,RT @elpais_economia: El envejecimiento demográfico de España y sus efectos negativos harán que en términos generales el crecimiento real de…,True,españa,El envejecimiento demográfico de España y sus efectos negativos harán que en términos generales el crecimiento real de…,-0.2732
628,julian molina,AlephEdu,@AlephEdu El estudio que yo quiero ver es el de saldos en cuenta de AFP vs longevidad.,False,,El estudio que yo quiero ver es el de saldos en cuenta de AFP vs longevidad,0.0772
629,KohlerFran,,"El envejecimiento no es continuo, sino por saltos https://t.co/gZC2AYznMz",False,Arica - Chile,El envejecimiento no es continuo sino por saltos,0.0
630,benjamoin5519,RamonDLC6,"RT @RamonDLC6: Consejo a mis hijos y nietas... Que nunca emprendan una iniciativa combinando el trabajo con el odio, con el rencor y con la…",True,"Santiago, Dominican Republic",Consejo a mis hijos y nietas Que nunca emprendan una iniciativa combinando el trabajo con el odio con el rencor y con la…,-0.6369
631,levantomimate,,"Estoy leyendo éste artículo en el gimnasio...🙄

tomar vino tinto y comer chocolate podría prevenir el envejecimiento
. https://t.co/9zN89ekb30",False,"San Lorenzo,  Paraguay ","Estoy leyendo éste artículo en el gimnasio

tomar vino tinto y comer chocolate podría prevenir el envejecimiento",0.0258
632,99Reyson,"DeporteEc, Deporte CZ2","RT @DeporteEc: Junto a instructores de la Coordinación @Deporte_CZ2, adultos mayores de Napo realizan actividades físicas rítmicas y recrea…",True,Ecuador,Junto a instructores de la Coordinación  adultos mayores de Napo realizan actividades físicas rítmicas y recrea…,0.0
633,LaPublicacion,,🔰 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/daNmV4pZg3,False,"Madrid, Comunidad de Madrid",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
634,jordiArtesIPuy,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
635,RosaMar6254,labonitabicho,"RT @labonitabicho: El envejecimiento reducirá la renta de cada español en 6.500 euros hasta 2050 https://t.co/WX1L8Tw72r ,vox no quiere inm…",True,,El envejecimiento reducirá la renta de cada español en 6500 euros hasta 2050  vox no quiere inm…,-0.0572
636,mararico651,,"El consumo de chocolate y vino , atrasaría notoriamente el envejecimiento . Sacrificio cero https://t.co/bZrpWDKqNR",False,,El consumo de chocolate y vino  atrasaría notoriamente el envejecimiento  Sacrificio cero,0.2732
637,LissariP,"DeporteEc, Deporte CZ2","RT @DeporteEc: Junto a instructores de la Coordinación @Deporte_CZ2, adultos mayores de Napo realizan actividades físicas rítmicas y recrea…",True,,Junto a instructores de la Coordinación  adultos mayores de Napo realizan actividades físicas rítmicas y recrea…,0.0
638,XavMasR,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,l'Hospitalet de Llobregat,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
639,cpinto40,JoseAntonioLo06,RT @JoseAntonioLo06: Estudios demuestran que la falta de Helicóptero causa envejecimiento prematuro. Seguiremos informando. #EvoGraciasPorL…,True,Q.Roo Mex.,Estudios demuestran que la falta de Helicóptero causa envejecimiento prematuro Seguiremos informando EvoGraciasPorL…,-0.3182
640,barnaem,sninobecerra,RT @sninobecerra: El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,True,,El problema no es el envejecimiento y el descenso de natalidad sino la baja productividad y una estructura de PIB basada…,-0.5423
641,thinkb4uspeak ,fjconpe,"RT @fjconpe: Familias fuertes/duraderas = natalidad = supervivencia de la nación.

Volatilidad familiar = infranatalidad = fin de la nación…",True,,"Familias fuertesduraderas  natalidad  supervivencia de la nación

Volatilidad familiar  infranatalidad  fin de la nación…",0.0
642,Luzmi Bol,yo gringoloco,RT @yo_gringoloco: Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro. Seguiremos informando. #NoMasEvo https:/…,True,"La Paz, Bolivia",Estudios demuestran que la falta de helicóptero causa envejecimiento prematuro Seguiremos informando NoMasEvo https…,-0.3182
643,JoseAntonioLo06,,Estudios demuestran que la falta de Helicóptero causa envejecimiento prematuro. Seguiremos informando. #EvoGraciasPorLargarteDeMexico https://t.co/tXtMicNlim,False,Cuajimalpa de Morelos. ,Estudios demuestran que la falta de Helicóptero causa envejecimiento prematuro Seguiremos informando EvoGraciasPorLargarteDeMexico,-0.3182
644,ELEJANZBIA,,"la verdad es que debo sonar muy hipócrita hablando de que soy pobre pero quiero gastar dinero en ustedes.

crashlands ya digo es una excepción porque el juego lo jugue pirata y lo disfruto y bueno. ser decente ya dije.

pero es que mis problemas se basan mas en longevidad",False,Terra das cabritiñas e costas,"la verdad es que debo sonar muy hipócrita hablando de que soy pobre pero quiero gastar dinero en ustedes

crashlands ya digo es una excepción porque el juego lo jugue pirata y lo disfruto y bueno ser decente ya dije

pero es que mis problemas se basan mas en longevidad",0.7652
645,ClubEditorial,,💡 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/MR2lLpsC3Q,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
646,danimarques30,Tuitores,"RT @Tuitores: ⚠️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/WFWznQNy1y",True,"Porto Alegre, Brasil",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
647,Xiat,Cuerpomente,"RT @Cuerpomente: Uno de los secretos de la #Longevidad de Okinawa es tener un ikigai o razón para vivir. ¿Cuál es el tuyo? 💡⛯

https://t.co…",True,,"Uno de los secretos de la Longevidad de Okinawa es tener un ikigai o razón para vivir ¿Cuál es el tuyo 

…",0.0
648,RadioLaRioja,infoen280,"RT @infoen280: El envejecimiento no es continuo, sino por saltos - Tendencias 21 https://t.co/vWTNMx3wjp",True,"LA RIOJA, ARGENTINA",El envejecimiento no es continuo sino por saltos  Tendencias 21,0.0
